Scenario	Replication	[CycleTime].SampleAverage/1[h]		[New].SampleAverage/1[h]		[Return].SampleAverage/1[h]		[FU].SampleAverage/1[h]		[WaitingRoom].AverageQueueTime/1[h]		[WaitingRoom2].AverageQueueTime/1[h]		[WaitDoc].AverageQueueTime/1[h]		[DocUtil].Value		[PAUtil].Value		[CAUtil].Value		[Rejected].NumberProcessed		[SorryWeAreClosing].NumberProcessed		[SorryWeAreClosing2].NumberProcessed	
36	9	1.5802075327357172		1.5793286466078742		1.342929693821146		1.8853548475769657		0.44322546740389324		0.862422920258482		0.4078826375530181		0.9837379641883333		0.5169516695391319		0.25391139004048613		108.0		1059.0		253.0	
36	10	1.5632483426811667		1.5525854074133145		1.3264756972035896		1.880049812945713		0.4251695019406117		0.8719413208420668		0.4031920536997944		0.9841072562476388		0.516584621702118		0.2561258231936111		113.0		963.0		288.0	
36		1.5533226356264165	0.011894782558603455	1.5455727543901554	0.014748443954964077	1.3157457321975268	0.011213005631466986	1.8674483829302415	0.012097001615315722	0.4194861869836975	0.01033157454153497	0.8539135336718581	0.01097779005294765	0.40098492270178365	0.003080485923253477	0.9785510189484375	0.0029314438602927807	0.5154238146084895	0.0035784619617669714	0.2551516501785729	6.37302600370047E-4	120.29999999999998	9.1234	953.9	55.08582816696141	246.6	16.50622936469744

37	1	1.3628040726738275		1.3850979326817892		1.2609894877994314		1.4957015609665134		0.3396914713482482		0.6031259532148163		0.3755396679922028		0.976766132679618		0.465469737001493		0.24929143047927085		131.0		438.0		1493.0	
37	2	1.3534365949451037		1.3836218808643983		1.2480659695322536		1.4829881728290861		0.33093665211461637		0.5955692735357512		0.3786469585669264		0.975783146133125		0.45287157707447917		0.249514460675		122.0		485.0		1470.0	
37	3	1.3635287220628245		1.3981272854937394		1.2492147325481893		1.502229282581232		0.3415289183511662		0.6054293418723523		0.3811374117654627		0.9774168690479513		0.45560109127333326		0.2491920286494097		113.0		519.0		1536.0	
37	4	1.358948369151993		1.3904369633157714		1.2593679488996004		1.4773304063474773		0.33758172229820554		0.586123102470573		0.38067032691274577		0.9784685360610068		0.45167037930152776		0.24910529999215278		109.0		456.0		1441.0	
37	5	1.3613676093011309		1.3932213882654614		1.2592453284031555		1.4836997388914293		0.3435139011120463		0.590748253276691		0.3839071106541357		0.9738711960830208		0.45232000894649305		0.24871752956364582		138.0		572.0		1462.0	
37	6	1.3630955553760924		1.3916129564361288		1.2635388487553352		1.4859452744331905		0.3410080234080885		0.5906863338686251		0.38086145971843455		0.9774689098323611		0.4545291233985764		0.24981067265118054		127.0		479.0		1459.0	
37	7	1.35213838728235		1.3825918036854086		1.2445815576968913		1.485141788884188		0.3313144897713455		0.5969146296637281		0.376218416666541		0.9739764245984027		0.45686926258385413		0.2501931210936111		149.0		455.0		1490.0	
37	8	1.359355153718519		1.39210775080352		1.2487380595617472		1.4940841698918277		0.3344899466348411		0.5981175945403577		0.3814255439415201		0.9778969018213541		0.45154520293618056		0.24904906705520832		119.0		481.0		1452.0	
37	9	1.3759347744756338		1.4075822285623316		1.2722572146336335		1.5017378875791354		0.34818740905662077		0.6015688856810834		0.3874949499035842		0.9845821501370138		0.4539991418467361		0.24882397612124998		113.0		511.0		1501.0	
37	10	1.3612034744876647		1.3954488002637029		1.2559088021369005		1.486099907931019		0.3416694855817331		0.595808548259691		0.38121849700379723		0.9783694160967709		0.45673340369795135		0.2500882980936111		113.0		524.0		1518.0	
37		1.361181271347514	0.004645422602684309	1.3919848990372252	0.0053458720953335126	1.2561907949967137	0.006123905563032012	1.4894958190335097	0.006025450595327229	0.33899220196769114	0.003912466634958776	0.5964091916383668	0.00431787128384847	0.38071203431253503	0.002482453612190032	0.9774599682490623	0.002146850390464377	0.4551608928060625	0.0029413214740045914	0.24937858843743402	3.649371615697476E-4	123.4	9.211152362218312	492.0	28.6460467499444	1482.2	21.86807990107957

38	1	1.5500049078934472		1.460309596991603		1.3234858974676038		1.942078179929776		0.3880309810412323		1.0154844360031148		0.3889020239106302		0.9791108707604513		0.5231745596834374		0.25613183000083334		76.0		706.0		364.0	
38	2	1.542234280686114		1.4539178808804796		1.311245833082315		1.9370459082336453		0.3803432696094862		1.0087432416653839		0.3878149625087879		0.9754106867830903		0.512621705070382		0.2572775206326042		67.0		641.0		309.0	
38	3	1.5719161958716419		1.4905301530129338		1.346709768156647		1.9516601227605972		0.4162743446216418		1.0160696153864903		0.39295406634361063		0.9784291904421876		0.5172795217701736		0.25661608161256944		59.0		783.0		320.0	
38	4	1.5710312200017325		1.4795844021874744		1.3412954107188817		1.9689400240803139		0.40438072883650394		1.0341920653617167		0.3938889370160436		0.9806917551478471		0.505674615475625		0.25579648398746524		55.0		722.0		324.0	
38	5	1.5450088526299703		1.4658889510787707		1.3211510803885078		1.923895697048962		0.3938913740006301		0.9997565123173965		0.39009162435654837		0.9773729234979515		0.5050854147805208		0.25620297993725694		74.0		749.0		338.0	
38	6	1.5754701168117928		1.480769166421447		1.3439267292496195		1.9779389654041317		0.4061418909330759		1.0552355154817383		0.394701952420237		0.9786363950395486		0.5106093512978819		0.25612218202010417		78.0		736.0		392.0	
38	7	1.5654399931321559		1.4719444243221291		1.335436313128003		1.9669297241917587		0.4007548093244135		1.034991097863758		0.39012072886710636		0.9774853438038195		0.5136508000375347		0.25729100369937496		74.0		706.0		368.0	
38	8	1.5708743935916984		1.4907529918122233		1.3423992485450162		1.9532895914639217		0.4078549701891858		1.0195460412458952		0.3968713868085321		0.9834039369567013		0.5069497073218749		0.25574121443572917		71.0		751.0		343.0	
38	9	1.5878151484271785		1.4961630970368114		1.3584353256258093		1.9838149916038879		0.4168694853624993		1.0531479637430619		0.39936616657155843		0.9833136752082986		0.5128420292102084		0.2551469793066667		59.0		788.0		415.0	
38	10	1.5893556953226138		1.4955138319537955		1.3597362308912322		1.9876547256919121		0.4176595423291708		1.049614945469182		0.396193451893157		0.9859888173702083		0.5158843687513541		0.25765807887215275		60.0		760.0		343.0	
38		1.5669150804368346	0.011798033228011654	1.4785374495697667	0.01076877876086615	1.3383821837253633	0.01130172339377598	1.9593247930408906	0.015161430821885008	0.4032201396247839	0.0090597546129654	1.0286781434537737	0.014031244659442924	0.3930905300696212	0.002715946564371279	0.9799843595010105	0.0023641654923925995	0.5123772073398992	0.004028728686832525	0.2563984354504757	5.717271823037338E-4	67.3	6.013593165487668	734.2	30.97059015517786	351.59999999999997	23.82258197257384

39	1	1.5846673344568365		1.503316532316651		1.4467420878335988		1.8502460379332497		0.4576828292173707		0.8701287996336692		0.408563710206185		0.9828898153975694		0.5217514483724306		0.25557131650531245		76.0		752.0		398.0	
39	2	1.5646693233343865		1.496916567865886		1.430313884103669		1.811817948055012		0.44717697135971385		0.843928372593058		0.4075552812295426		0.9790518694937499		0.5087738343131251		0.2562600141957292		67.0		695.0		394.0	
39	3	1.565072529541675		1.4924778878306604		1.429474958659301		1.8180972453475404		0.4518662668669851		0.850106032688576		0.40167852919643665		0.9799044499801736		0.51554672379375		0.2563143224140625		59.0		742.0		404.0	
39	4	1.57007500752855		1.5031631447702851		1.4362408645963454		1.8160007103190783		0.45189901134231286		0.8489547985380231		0.40829476565957434		0.9844191777874306		0.5046092932500694		0.2555462477090278		55.0		698.0		386.0	
39	5	1.5644245349580421		1.5082231445138736		1.4297416634062385		1.7997199959241548		0.44884239053742986		0.8308218543517851		0.4091703841855444		0.982864255021493		0.5074984970107986		0.2564824394275347		73.0		695.0		355.0	
39	6	1.5482457647539685		1.4898407550051453		1.4143966797050744		1.7848360981814186		0.43565356515710985		0.8145174417497455		0.402968113709667		0.9799853012117707		0.5132365036988541		0.25736348945590276		78.0		616.0		337.0	
39	7	1.562217955920381		1.5008262940720118		1.4239068240285124		1.809611870516142		0.449445102345887		0.8371844491201922		0.40433319579300747		0.9791604900587153		0.5124892956776735		0.25698448227375		74.0		708.0		407.0	
39	8	1.5792660014931683		1.5173142914395692		1.4459834014708206		1.8198199728575286		0.45866273705571464		0.8516616205307309		0.41211152102936094		0.9862491765060764		0.5030956711476041		0.25538926678222224		71.0		726.0		415.0	
39	9	1.6079768149920934		1.547879374661464		1.4770856007163526		1.84402259766377		0.4819532885874814		0.8627520238344927		0.41867583311662027		0.9905331720563888		0.5083393882722569		0.25510431732968747		58.0		780.0		430.0	
39	10	1.5728888365089757		1.5073517457393832		1.432838989964515		1.8274206627162046		0.4525104398707605		0.8616900178147262		0.4072034339773424		0.9868573277947915		0.5106271709182292		0.25726577107725696		60.0		728.0		427.0	
39		1.5719504103488078	0.011512093157125865	1.506730973821493	0.0118063375417058	1.4366724954484427	0.01224092480680516	1.8181593139514098	0.013811538859499988	0.45356926023407657	0.008451914569075717	0.8471745410854999	0.011817342459662029	0.4080554768103281	0.003473152798078185	0.9831915035308159	0.002748359618107038	0.5105967826454791	0.0039150987173521236	0.25622816671704857	5.778780013467173E-4	67.1	6.0362397599830295	714.0	31.57991081684683	395.3	21.23028897495274

40	1	1.5136491984144576		1.486583575761091		1.4228089450173016		1.6710798175909474		0.4405081392046429		0.7247477625156236		0.40522105265792524		0.9852403495298611		0.4988489446651736		0.2538405887092361		131.0		509.0		817.0	
40	2	1.4669325590849172		1.4545269366214804		1.3747645808433404		1.6084981627041186		0.41218184404255276		0.677575271013352		0.39363763126146295		0.9814728013699999		0.4918934831566666		0.25505455401982635		122.0		486.0		716.0	
40	3	1.4840645544253712		1.466917810103353		1.3885470546299359		1.6365469176872751		0.4197567841879473		0.700162287868848		0.39864960242220654		0.9861212161780903		0.4942750354565972		0.2551932269342708		113.0		491.0		754.0	
40	4	1.4952517820402174		1.483184225378946		1.3949602629710962		1.6502548327700939		0.4309249071376252		0.7090267452234751		0.4021907980873208		0.9851199490072569		0.4829182997953125		0.25377398337180557		108.0		534.0		740.0	
40	5	1.485861073757985		1.4793243484701586		1.3935896369119105		1.622163417770547		0.4288754064894739		0.6908111699635991		0.40127589264425256		0.9840908223845485		0.48599084815704857		0.2541745987244445		138.0		531.0		776.0	
40	6	1.47673432457556		1.4615597770354558		1.3880881557302618		1.6180564043068748		0.4217258097357006		0.6828036224605387		0.3978578144717311		0.9813846944184721		0.4897762671732986		0.2550334676772916		127.0		512.0		718.0	
40	7	1.4906511720795208		1.4809103240206727		1.3862599795589952		1.6475580226125737		0.42282756089882856		0.7061521581204607		0.39788016077665406		0.9829839865487846		0.49395043000381944		0.2562486150360417		149.0		422.0		716.0	
40	8	1.5060327874232682		1.497630669943987		1.4123094472428215		1.6472830632676125		0.43794230601081935		0.7056153345891538		0.40857612569956		0.9895693176588194		0.4826897964058333		0.2538007890731597		119.0		538.0		755.0	
40	9	1.5284017623345965		1.5220886624086243		1.4374138375545977		1.6633611936418726		0.46125802228209617		0.7122997141068634		0.4106946038657104		0.9913941545001389		0.4909799226175694		0.25366024210305554		113.0		566.0		775.0	
40	10	1.5102883526376005		1.4874758409610969		1.418752469082387		1.6645248965087407		0.4475201853177453		0.7259888396108812		0.4023436860462964		0.98480852153125		0.49113850176152773		0.25500284906402776		113.0		587.0		808.0	
40		1.4957867566773493	0.013395404447893975	1.4820202170704868	0.013722389609096906	1.401749436954265	0.014222014562337544	1.6429326728860658	0.01516730210357065	0.4323520965307432	0.010519948149555881	0.7035182905472797	0.011556827320577522	0.401832736793312	0.003731355343255482	0.9852185813127222	0.0023000648812713056	0.4902461529192847	0.003671711807560635	0.25457829147131594	6.118000937502602E-4	123.3	9.302355634999126	517.6	32.84394919981457	757.5	26.1937690033336

41	1	1.5368381793364236		1.4856616013655322		1.3584297301220285		1.836357440298803		0.4080715932062592		0.9269705791260164		0.3964775764477062		0.9815778439857985		0.5077949707754166		0.25453401039520834		130.0		610.0		622.0	
41	2	1.5452736780472367		1.5029314355223737		1.3707919967043458		1.8266828410423799		0.42291003764930035		0.9081262832130662		0.39839285840122224		0.9794520537796527		0.4985151005700347		0.2552780392521875		117.0		637.0		535.0	
41	3	1.5464443077999586		1.4980233411156563		1.3662199533514279		1.8427953490633544		0.4203744652901763		0.9307904911321461		0.3965513716695539		0.9808554592646527		0.5038711135948959		0.2551003198857986		112.0		656.0		600.0	
41	4	1.5328259228856709		1.493900565651814		1.3516589065356008		1.8221469869804052		0.4074498507895819		0.9013693376639832		0.39850731172136633		0.9841625850703125		0.4937315255055555		0.2547501307569444		104.0		574.0		569.0	
41	5	1.5341818984843798		1.4968493674160266		1.366984711561227		1.801870099153238		0.4161455055973717		0.8880353869831353		0.39887701766010336		0.9822800066942707		0.4957293326270833		0.25542463154680556		132.0		578.0		557.0	
41	6	1.5371879830261181		1.4993924470751852		1.373840396013223		1.8014810018205525		0.420767490304251		0.8903308967481542		0.3993312788893536		0.9832327096062152		0.4963891290371875		0.25543808817798613		127.0		593.0		583.0	
41	7	1.5291659560842537		1.4923898370519952		1.3598542993117952		1.8013361615868266		0.41651278009441384		0.8935026116918745		0.3934625469531886		0.9767650998866667		0.5002322859582291		0.2559167010262153		145.0		600.0		586.0	
41	8	1.5695773072954062		1.5245480444885138		1.4000157044224721		1.8482758541637043		0.4411573384114517		0.92982064398027		0.40784305056519976		0.9893752525059721		0.4932618003855902		0.25425258826635416		115.0		668.0		574.0	
41	9	1.5722079875394335		1.5348216464130675		1.4017255788121514		1.8455221122891685		0.44423229367032296		0.9231530897650428		0.408579803601806		0.990194483014861		0.4976827984771875		0.25391139004048613		108.0		703.0		609.0	
41	10	1.551090016386271		1.5040824417939043		1.3732045296492823		1.8455480602154104		0.4230509908391583		0.9387645889088801		0.3995075158031328		0.9835770910029861		0.49959863645513886		0.2560020568586458		113.0		610.0		655.0	
41		1.5454793236885151	0.010729262836723508	1.5032600727894068	0.010793115842454253	1.3722725806483556	0.011869302081263867	1.8272015906613843	0.013987514167766996	0.42206723458522877	0.008719772942600491	0.9130863909212569	0.013567247034813986	0.39975303317126326	0.00344139000925075	0.9831472584811389	0.0029447368059325437	0.4986806693386319	0.0032175950617880354	0.25506079562066314	4.938773468940486E-4	120.29999999999998	9.1234	622.9000000000001	30.068343979008883	589.0	24.520654999408155

42	1	1.572258416878753		1.5357468517326356		1.375670616517011		1.8683002170499403		0.4355396675723081		0.8680910362687959		0.40129306163551726		0.9785929464086806		0.5277538373409375		0.2568795745707292		77.0		675.0		297.0	
42	2	1.5519804302077922		1.5152583494359917		1.3504016275628072		1.8533569791419722		0.41538446865598583		0.8625349086210892		0.39724625623645193		0.9779318846533332		0.5169202941717014		0.257632836736875		68.0		629.0		266.0	
42	3	1.5839765167254507		1.5520399919716337		1.3970674843390942		1.8620379642719005		0.45193841762431247		0.8609327708076825		0.4065043963238781		0.9827810472015625		0.5194737928111804		0.25698604480715276		60.0		747.0		308.0	
42	4	1.5665378247492008		1.5381651421832434		1.3730367230200482		1.8499781754628124		0.4365667827530596		0.85215123320098		0.40233538205586816		0.9792010748616667		0.511322893617743		0.25638334967350696		57.0		698.0		264.0	
42	5	1.5623155026090987		1.5413883204398235		1.3722995753865004		1.8340112256555343		0.4349318249613714		0.8422296593147874		0.40571975068804694		0.9834019521756944		0.5106557461361805		0.2568280322970486		76.0		726.0		272.0	
